trace_path,cache_size(MiB),miss_ratio,n_req,n_promoted
"meta_kvcache_traces_1.oracleGeneral.bin.zst",512,0.0506739,335173084,0
"meta_kvcache_traces_1.oracleGeneral.bin.zst",512,0,335173084,0
"meta_kvcache_traces_1.oracleGeneral.bin.zst",512,0,335173084,0
"meta_kvcache_traces_1.oracleGeneral.bin.zst",512,0,335173084,0
"meta_kvcache_traces_1.oracleGeneral.bin.zst",512,0,335173084,0
"meta_kvcache_traces_1.oracleGeneral.bin.zst",512,0,335173084,0
"meta_kvcache_traces_1.oracleGeneral.bin.zst",512,0,335173084,0
"meta_kvcache_traces_1.oracleGeneral.bin.zst",512,0,335173084,0
"meta_kvcache_traces_1.oracleGeneral.bin.zst",512,0,335173084,0
"meta_kvcache_traces_1.oracleGeneral.bin.zst",512,0,335173084,0
"meta_kvcache_traces_1.oracleGeneral.bin.zst",512,0,335173084,0
"meta_kvcache_traces_1.oracleGeneral.bin.zst",512,0,335173084,0
"meta_kvcache_traces_1.oracleGeneral.bin.zst",512,0,335173084,0
"meta_kvcache_traces_1.oracleGeneral.bin.zst",512,0,335173084,0
"meta_kvcache_traces_1.oracleGeneral.bin.zst",512,0,335173084,0
"meta_kvcache_traces_1.oracleGeneral.bin.zst",512,0,335173084,0
"meta_kvcache_traces_1.oracleGeneral.bin.zst",512,0,335173084,0
"meta_kvcache_traces_1.oracleGeneral.bin.zst",512,0,335173084,0
"meta_kvcache_traces_1.oracleGeneral.bin.zst",512,0,335173084,0
"meta_kvcache_traces_1.oracleGeneral.bin.zst",512,0,335173084,0
